head	relation	tail	weight
Protein:A0A075B6G3	-observed_in->	PMID:12431250	0.7
Protein:P11532	-observed_in->	PMID:12431250	0.7
Protein:A0A075B6G3	-observed_in->	PMID:9007342	0.7
Protein:P11532	-observed_in->	PMID:9007342	0.7
Protein:A0A075B6G3	-observed_in->	PMID:8994410	0.7
Protein:P11532	-observed_in->	PMID:8994410	0.7
Protein:A0A075B6G3	-observed_in->	PMID:10488149	0.9
Protein:P11532	-observed_in->	PMID:10488149	0.9
Protein:A0A075B6G3	-observed_in->	PMID:10490068	0.9571428571428572
Protein:P11532	-observed_in->	PMID:10490068	0.9571428571428572
Protein:A0A075B6G3	-observed_in->	PMID:8232953	0.85
Protein:P11532	-observed_in->	PMID:8232953	0.85
Protein:A0A075B6G3	-observed_in->	PMID:9446807	0.94
Protein:P11532	-observed_in->	PMID:9446807	0.94
Protein:A0A075B6G3	-observed_in->	PMID:9436425	0.925
Protein:P11532	-observed_in->	PMID:9436425	0.925
Protein:A0A075B6G3	-observed_in->	PMID:12393179	0.85
Protein:P11532	-observed_in->	PMID:12393179	0.85
Protein:A0A075B6G3	-observed_in->	PMID:19432907	0.7
Protein:P11532	-observed_in->	PMID:19432907	0.7
Protein:A0A075B6G3	-observed_in->	PMID:31129119	0.85
Protein:P11532	-observed_in->	PMID:31129119	0.85
Protein:A0A075B6G3	-observed_in->	PMID:17111932	0.7
Protein:P11532	-observed_in->	PMID:17111932	0.7
Protein:A0A075B6G3	-observed_in->	PMID:17118658	0.7
Protein:P11532	-observed_in->	PMID:17118658	0.7
Protein:A0A075B6G3	-observed_in->	PMID:27935071	0.7
Protein:P11532	-observed_in->	PMID:27935071	0.7
Protein:A0A075B6G3	-observed_in->	PMID:20373002	0.9625
Protein:P11532	-observed_in->	PMID:20373002	0.9625
Protein:A0A075B6G3	-observed_in->	PMID:18414480	0.94
Protein:P11532	-observed_in->	PMID:18414480	0.94
Protein:A0A075B6G3	-observed_in->	PMID:34063460	0.7
Protein:P11532	-observed_in->	PMID:34063460	0.7
Protein:A0A075B6G3	-observed_in->	PMID:32164890	0.85
Protein:P11532	-observed_in->	PMID:32164890	0.85
Protein:A0A075B6G3	-observed_in->	PMID:32383994	0.85
Protein:P11532	-observed_in->	PMID:32383994	0.85
Protein:A0A075B6G3	-observed_in->	PMID:34400329	0.7
Protein:P11532	-observed_in->	PMID:34400329	0.7
Protein:A0A075B6G3	-observed_in->	PMID:34569261	0.7
Protein:P11532	-observed_in->	PMID:34569261	0.7
Protein:A0A075B6G3	-observed_in->	PMID:34453903	0.94
Protein:P11532	-observed_in->	PMID:34453903	0.94
Protein:A0A075B6G3	-observed_in->	PMID:35465969	0.7
Protein:P11532	-observed_in->	PMID:35465969	0.7
Protein:A0A075B6G3	-observed_in->	PMID:34404573	0.7
Protein:P11532	-observed_in->	PMID:34404573	0.7
Protein:A0A075B6G3	-observed_in->	PMID:25988613	0.9
Protein:P11532	-observed_in->	PMID:25988613	0.9
Protein:A0A075B6G3	-observed_in->	PMID:31443395	0.7
Protein:P11532	-observed_in->	PMID:31443395	0.7
Protein:A0A075B6G3	-observed_in->	PMID:8062332	0.7
Protein:P11532	-observed_in->	PMID:8062332	0.7
Protein:A0A075B6G3	-observed_in->	PMID:30439754	0.7
Protein:P11532	-observed_in->	PMID:30439754	0.7
Protein:A0A075B6G3	-observed_in->	PMID:9594529	0.7
Protein:P11532	-observed_in->	PMID:9594529	0.7
Protein:A0A075B6G3	-observed_in->	PMID:23261966	0.7
Protein:P11532	-observed_in->	PMID:23261966	0.7
Protein:A0A075B6G3	-observed_in->	PMID:16329655	0.85
Protein:P11532	-observed_in->	PMID:16329655	0.85
Protein:A0A075B6G3	-observed_in->	PMID:12826818	0.7
Protein:P11532	-observed_in->	PMID:12826818	0.7
Protein:A0A075B6G3	-observed_in->	PMID:10970245	0.7
Protein:P11532	-observed_in->	PMID:10970245	0.7
Protein:A0A075B6G3	-observed_in->	PMID:32965001	0.7
Protein:P11532	-observed_in->	PMID:32965001	0.7
Protein:A0A075B6G3	-observed_in->	PMID:24064296	0.9
Protein:P11532	-observed_in->	PMID:24064296	0.9
Protein:A0A075B6G3	-observed_in->	PMID:23831727	0.925
Protein:P11532	-observed_in->	PMID:23831727	0.925
Protein:A0A075B6G3	-observed_in->	PMID:24200690	0.9625
Protein:P11532	-observed_in->	PMID:24200690	0.9625
Protein:A0A075B6G3	-observed_in->	PMID:27634429	0.85
Protein:P11532	-observed_in->	PMID:27634429	0.85
Protein:A0A075B6G3	-observed_in->	PMID:16329665	0.9
Protein:P11532	-observed_in->	PMID:16329665	0.9
Protein:A0A075B6G3	-observed_in->	PMID:15937873	0.7
Protein:P11532	-observed_in->	PMID:15937873	0.7
Protein:A0A075B6G3	-observed_in->	PMID:21062902	0.94
Protein:P11532	-observed_in->	PMID:21062902	0.94
Protein:A0A075B6G3	-observed_in->	PMID:35390481	0.9
Protein:P11532	-observed_in->	PMID:35390481	0.9
Protein:A0A075B6G3	-observed_in->	PMID:34050592	0.85
Protein:P11532	-observed_in->	PMID:34050592	0.85
Protein:A0A075B6G3	-observed_in->	PMID:24772416	0.9625
Protein:P11532	-observed_in->	PMID:24772416	0.9625
Protein:A0A075B6G3	-observed_in->	PMID:34254111	0.95
Protein:P11532	-observed_in->	PMID:34254111	0.95
Protein:A0A075B6G3	-observed_in->	PMID:35353647	0.7
Protein:P11532	-observed_in->	PMID:35353647	0.7
Protein:A0A075B6G3	-observed_in->	PMID:16330255	0.85
Protein:P11532	-observed_in->	PMID:16330255	0.85
Protein:A0A075B6G3	-observed_in->	PMID:16415022	0.7
Protein:P11532	-observed_in->	PMID:16415022	0.7
Protein:A0A075B6G3	-observed_in->	PMID:15641026	0.9571428571428572
Protein:P11532	-observed_in->	PMID:15641026	0.9571428571428572
Protein:A0A075B6G3	-observed_in->	PMID:8789442	0.9625
Protein:P11532	-observed_in->	PMID:8789442	0.9625
Protein:A0A075B6G3	-observed_in->	PMID:8938701	0.7
Protein:P11532	-observed_in->	PMID:8938701	0.7
Protein:A0A075B6G3	-observed_in->	PMID:8989125	0.9
Protein:P11532	-observed_in->	PMID:8989125	0.9
Protein:A0A075B6G3	-observed_in->	PMID:9243088	0.85
Protein:P11532	-observed_in->	PMID:9243088	0.85
Protein:A0A075B6G3	-observed_in->	PMID:10400009	0.7
Protein:P11532	-observed_in->	PMID:10400009	0.7
Protein:A0A075B6G3	-observed_in->	PMID:10423348	0.94
Protein:P11532	-observed_in->	PMID:10423348	0.94
Protein:A0A075B6G3	-observed_in->	PMID:12853135	0.94
Protein:P11532	-observed_in->	PMID:12853135	0.94
Protein:A0A075B6G3	-observed_in->	PMID:12875769	0.85
Protein:P11532	-observed_in->	PMID:12875769	0.85
Protein:A0A075B6G3	-observed_in->	PMID:15094399	0.85
Protein:P11532	-observed_in->	PMID:15094399	0.85
Protein:A0A075B6G3	-observed_in->	PMID:34270708	0.7
Protein:P11532	-observed_in->	PMID:34270708	0.7
Protein:A0A075B6G3	-observed_in->	PMID:7870105	0.7
Protein:P11532	-observed_in->	PMID:7870105	0.7
Protein:A0A075B6G3	-observed_in->	PMID:7981594	0.85
Protein:P11532	-observed_in->	PMID:7981594	0.85
Protein:A0A075B6G3	-observed_in->	PMID:25308949	0.85
Protein:P11532	-observed_in->	PMID:25308949	0.85
Protein:A0A075B6G3	-observed_in->	PMID:24337461	0.9
Protein:P11532	-observed_in->	PMID:24337461	0.9
Protein:A0A075B6G3	-observed_in->	PMID:24351030	0.7
Protein:P11532	-observed_in->	PMID:24351030	0.7
Protein:A0A075B6G3	-observed_in->	PMID:18815187	0.7
Protein:P11532	-observed_in->	PMID:18815187	0.7
Protein:A0A075B6G3	-observed_in->	PMID:18092954	0.7
Protein:P11532	-observed_in->	PMID:18092954	0.7
Protein:A0A075B6G3	-observed_in->	PMID:33349138	0.7
Protein:P11532	-observed_in->	PMID:33349138	0.7
Protein:A0A075B6G3	-observed_in->	PMID:10481911	0.7
Protein:P11532	-observed_in->	PMID:10481911	0.7
Protein:A0A075B6G3	-observed_in->	PMID:8180512	0.925
Protein:P11532	-observed_in->	PMID:8180512	0.925
Protein:A0A075B6G3	-observed_in->	PMID:28444133	0.925
Protein:P11532	-observed_in->	PMID:28444133	0.925
Protein:A0A075B6G3	-observed_in->	PMID:8881501	0.7
Protein:P11532	-observed_in->	PMID:8881501	0.7
Protein:A0A075B6G3	-observed_in->	PMID:17940855	0.85
Protein:P11532	-observed_in->	PMID:17940855	0.85
Protein:A0A075B6G3	-observed_in->	PMID:8758572	0.7
Protein:P11532	-observed_in->	PMID:8758572	0.7
Protein:A0A075B6G3	-observed_in->	PMID:17101849	0.7
Protein:P11532	-observed_in->	PMID:17101849	0.7
Protein:A0A075B6G3	-observed_in->	PMID:23504560	0.7
Protein:P11532	-observed_in->	PMID:23504560	0.7
Protein:A0A075B6G3	-observed_in->	PMID:29275006	0.7
Protein:P11532	-observed_in->	PMID:29275006	0.7
Protein:A0A075B6G3	-observed_in->	PMID:11813847	0.85
Protein:P11532	-observed_in->	PMID:11813847	0.85
Protein:A0A075B6G3	-observed_in->	PMID:17967782	0.9727272727272728
Protein:P11532	-observed_in->	PMID:17967782	0.9727272727272728
Protein:A0A075B6G3	-observed_in->	PMID:18706718	0.7
Protein:P11532	-observed_in->	PMID:18706718	0.7
Protein:A0A075B6G3	-observed_in->	PMID:12589117	0.9
Protein:P11532	-observed_in->	PMID:12589117	0.9
Protein:A0A075B6G3	-observed_in->	PMID:22587991	0.9666666666666668
Protein:P11532	-observed_in->	PMID:22587991	0.9666666666666668
Protein:A0A075B6G3	-observed_in->	PMID:32988972	0.7
Protein:P11532	-observed_in->	PMID:32988972	0.7
Protein:A0A075B6G3	-observed_in->	PMID:27150296	0.7
Protein:P11532	-observed_in->	PMID:27150296	0.7
Protein:A0A075B6G3	-observed_in->	PMID:34022943	0.7
Protein:P11532	-observed_in->	PMID:34022943	0.7
Protein:A0A075B6G3	-observed_in->	PMID:25340340	0.94
Protein:P11532	-observed_in->	PMID:25340340	0.94
Protein:A0A075B6G3	-observed_in->	PMID:19849858	0.9
Protein:P11532	-observed_in->	PMID:19849858	0.9
Protein:A0A075B6G3	-observed_in->	PMID:25348330	0.94
Protein:P11532	-observed_in->	PMID:25348330	0.94
Protein:A0A075B6G3	-observed_in->	PMID:32192914	0.9
Protein:P11532	-observed_in->	PMID:32192914	0.9
Protein:A0A075B6G3	-observed_in->	PMID:22749475	0.85
Protein:P11532	-observed_in->	PMID:22749475	0.85
Protein:A0A075B6G3	-observed_in->	PMID:22951533	0.7
Protein:P11532	-observed_in->	PMID:22951533	0.7
Protein:A0A075B6G3	-observed_in->	PMID:9850730	0.9625
Protein:P11532	-observed_in->	PMID:9850730	0.9625
Protein:A0A075B6G3	-observed_in->	PMID:31309174	0.94
Protein:P11532	-observed_in->	PMID:31309174	0.94
Protein:A0A075B6G3	-observed_in->	PMID:20948175	0.9666666666666668
Protein:P11532	-observed_in->	PMID:20948175	0.9666666666666668
Protein:A0A075B6G3	-observed_in->	PMID:20956307	0.925
Protein:P11532	-observed_in->	PMID:20956307	0.925
Protein:A0A075B6G3	-observed_in->	PMID:22095924	0.7
Protein:P11532	-observed_in->	PMID:22095924	0.7
Protein:A0A075B6G3	-observed_in->	PMID:22092019	0.85
Protein:P11532	-observed_in->	PMID:22092019	0.85
Protein:A0A075B6G3	-observed_in->	PMID:33191355	0.85
Protein:P11532	-observed_in->	PMID:33191355	0.85
Protein:A0A075B6G3	-observed_in->	PMID:19218289	0.7
Protein:P11532	-observed_in->	PMID:19218289	0.7
Protein:A0A075B6G3	-observed_in->	PMID:19233868	0.9
Protein:P11532	-observed_in->	PMID:19233868	0.9
Protein:A0A075B6G3	-observed_in->	PMID:22266080	0.9
Protein:P11532	-observed_in->	PMID:22266080	0.9
Protein:A0A075B6G3	-observed_in->	PMID:22262150	0.7
Protein:P11532	-observed_in->	PMID:22262150	0.7
Protein:A0A075B6G3	-observed_in->	PMID:2679113	0.7
Protein:P11532	-observed_in->	PMID:2679113	0.7
Protein:A0A075B6G3	-observed_in->	PMID:20064724	0.7
Protein:P11532	-observed_in->	PMID:20064724	0.7
Protein:A0A075B6G3	-observed_in->	PMID:18184239	0.7
Protein:P11532	-observed_in->	PMID:18184239	0.7
Protein:A0A075B6G3	-observed_in->	PMID:11781950	0.85
Protein:P11532	-observed_in->	PMID:11781950	0.85
Protein:A0A075B6G3	-observed_in->	PMID:11374497	0.7
Protein:P11532	-observed_in->	PMID:11374497	0.7
Protein:A0A075B6G3	-observed_in->	PMID:11357018	0.7
Protein:P11532	-observed_in->	PMID:11357018	0.7
Protein:A0A075B6G3	-observed_in->	PMID:23400933	0.85
Protein:P11532	-observed_in->	PMID:23400933	0.85
Protein:A0A075B6G3	-observed_in->	PMID:23642227	0.7
Protein:P11532	-observed_in->	PMID:23642227	0.7
Protein:A0A075B6G3	-observed_in->	PMID:23632738	0.7
Protein:P11532	-observed_in->	PMID:23632738	0.7
Protein:A0A075B6G3	-observed_in->	PMID:8784804	0.94
Protein:P11532	-observed_in->	PMID:8784804	0.94
Protein:A0A075B6G3	-observed_in->	PMID:17292047	0.94
Protein:P11532	-observed_in->	PMID:17292047	0.94
Protein:A0A075B6G3	-observed_in->	PMID:31981493	0.7
Protein:P11532	-observed_in->	PMID:31981493	0.7
Protein:A0A075B6G3	-observed_in->	PMID:17440445	0.95
Protein:P11532	-observed_in->	PMID:17440445	0.95
Protein:A0A075B6G3	-observed_in->	PMID:20589894	0.7
Protein:P11532	-observed_in->	PMID:20589894	0.7
Protein:A0A075B6G3	-observed_in->	PMID:19194174	0.9666666666666668
Protein:P11532	-observed_in->	PMID:19194174	0.9666666666666668
Protein:A0A075B6G3	-observed_in->	PMID:18808529	0.94
Protein:P11532	-observed_in->	PMID:18808529	0.94
Protein:A0A075B6G3	-observed_in->	PMID:1431989	0.7
Protein:P11532	-observed_in->	PMID:1431989	0.7
Protein:A0A075B6G3	-observed_in->	PMID:17662399	0.85
Protein:P11532	-observed_in->	PMID:17662399	0.85
Protein:A0A075B6G3	-observed_in->	PMID:26109180	0.7
Protein:P11532	-observed_in->	PMID:26109180	0.7
Protein:A0A075B6G3	-observed_in->	PMID:11862755	0.7
Protein:P11532	-observed_in->	PMID:11862755	0.7
Protein:A0A075B6G3	-observed_in->	PMID:26702077	0.9
Protein:P11532	-observed_in->	PMID:26702077	0.9
Protein:A0A075B6G3	-observed_in->	PMID:2190744	0.7
Protein:P11532	-observed_in->	PMID:2190744	0.7
Protein:A0A075B6G3	-observed_in->	PMID:11899244	0.85
Protein:P11532	-observed_in->	PMID:11899244	0.85
Protein:A0A075B6G3	-observed_in->	PMID:9874799	0.925
Protein:P11532	-observed_in->	PMID:9874799	0.925
Protein:A0A075B6G3	-observed_in->	PMID:11765481	0.9
Protein:P11532	-observed_in->	PMID:11765481	0.9
Protein:A0A075B6G3	-observed_in->	PMID:11092670	0.925
Protein:P11532	-observed_in->	PMID:11092670	0.925
Protein:A0A075B6G3	-observed_in->	PMID:21946105	0.9571428571428572
Protein:P11532	-observed_in->	PMID:21946105	0.9571428571428572
Protein:A0A075B6G3	-observed_in->	PMID:25167832	0.7
Protein:P11532	-observed_in->	PMID:25167832	0.7
Protein:A0A075B6G3	-observed_in->	PMID:26961938	0.9727272727272728
Protein:P11532	-observed_in->	PMID:26961938	0.9727272727272728
Protein:A0A075B6G3	-observed_in->	PMID:11056105	0.9571428571428572
Protein:P11532	-observed_in->	PMID:11056105	0.9571428571428572
Protein:A0A075B6G3	-observed_in->	PMID:26944168	0.7
Protein:P11532	-observed_in->	PMID:26944168	0.7
Protein:A0A075B6G3	-observed_in->	PMID:8194265	0.9
Protein:P11532	-observed_in->	PMID:8194265	0.9
Protein:A0A075B6G3	-observed_in->	PMID:8194838	0.7
Protein:P11532	-observed_in->	PMID:8194838	0.7
Protein:A0A075B6G3	-observed_in->	PMID:30664850	0.85
Protein:P11532	-observed_in->	PMID:30664850	0.85
Protein:A0A075B6G3	-observed_in->	PMID:19815563	0.9625
Protein:P11532	-observed_in->	PMID:19815563	0.9625
Protein:A0A075B6G3	-observed_in->	PMID:8069990	0.7
Protein:P11532	-observed_in->	PMID:8069990	0.7
Protein:A0A075B6G3	-observed_in->	PMID:8049584	0.7
Protein:P11532	-observed_in->	PMID:8049584	0.7
Protein:A0A075B6G3	-observed_in->	PMID:1865568	0.85
Protein:P11532	-observed_in->	PMID:1865568	0.85
Protein:A0A075B6G3	-observed_in->	PMID:25242522	0.85
Protein:P11532	-observed_in->	PMID:25242522	0.85
Protein:A0A075B6G3	-observed_in->	PMID:15773664	0.9
Protein:P11532	-observed_in->	PMID:15773664	0.9
Protein:A0A075B6G3	-observed_in->	PMID:10728347	0.85
Protein:P11532	-observed_in->	PMID:10728347	0.85
Protein:A0A075B6G3	-observed_in->	PMID:10749734	0.925
Protein:P11532	-observed_in->	PMID:10749734	0.925
Protein:A0A075B6G3	-observed_in->	PMID:26968544	0.925
Protein:P11532	-observed_in->	PMID:26968544	0.925
Protein:A0A075B6G3	-observed_in->	PMID:16770778	0.7
Protein:P11532	-observed_in->	PMID:16770778	0.7
Protein:A0A075B6G3	-observed_in->	PMID:12004790	0.85
Protein:P11532	-observed_in->	PMID:12004790	0.85
Protein:A0A075B6G3	-observed_in->	PMID:15253946	0.94
Protein:P11532	-observed_in->	PMID:15253946	0.94
Protein:A0A075B6G3	-observed_in->	PMID:24577720	0.9
Protein:P11532	-observed_in->	PMID:24577720	0.9
Protein:A0A075B6G3	-observed_in->	PMID:17255329	0.7
Protein:P11532	-observed_in->	PMID:17255329	0.7
Protein:A0A075B6G3	-observed_in->	PMID:15546999	0.9
Protein:P11532	-observed_in->	PMID:15546999	0.9
Protein:A0A075B6G3	-observed_in->	PMID:17012353	0.9
Protein:P11532	-observed_in->	PMID:17012353	0.9
Protein:A0A075B6G3	-observed_in->	PMID:24742800	0.9
Protein:P11532	-observed_in->	PMID:24742800	0.9
Protein:A0A075B6G3	-observed_in->	PMID:17237794	0.7
Protein:P11532	-observed_in->	PMID:17237794	0.7
Protein:A0A075B6G3	-observed_in->	PMID:17170335	0.7
Protein:P11532	-observed_in->	PMID:17170335	0.7
Protein:A0A075B6G3	-observed_in->	PMID:8413368	0.7
Protein:P11532	-observed_in->	PMID:8413368	0.7
Protein:A0A075B6G3	-observed_in->	PMID:11271504	0.9
Protein:P11532	-observed_in->	PMID:11271504	0.9
Protein:A0A075B6G3	-observed_in->	PMID:9788566	0.7
Protein:P11532	-observed_in->	PMID:9788566	0.7
Protein:A0A075B6G3	-observed_in->	PMID:8427601	0.925
Protein:P11532	-observed_in->	PMID:8427601	0.925
Protein:A0A075B6G3	-observed_in->	PMID:9811355	0.85
Protein:P11532	-observed_in->	PMID:9811355	0.85
Protein:A0A075B6G3	-observed_in->	PMID:28216480	0.7
Protein:P11532	-observed_in->	PMID:28216480	0.7
Protein:A0A075B6G3	-observed_in->	PMID:21851223	0.9571428571428572
Protein:P11532	-observed_in->	PMID:21851223	0.9571428571428572
Protein:A0A075B6G3	-observed_in->	PMID:16950195	0.7
Protein:P11532	-observed_in->	PMID:16950195	0.7
Protein:A0A075B6G3	-observed_in->	PMID:10988241	0.975
Protein:P11532	-observed_in->	PMID:10988241	0.975
Protein:A0A075B6G3	-observed_in->	PMID:10974018	0.85
Protein:P11532	-observed_in->	PMID:10974018	0.85
Protein:A0A075B6G3	-observed_in->	PMID:2048927	0.7
Protein:P11532	-observed_in->	PMID:2048927	0.7
Protein:A0A075B6G3	-observed_in->	PMID:9721568	0.9
Protein:P11532	-observed_in->	PMID:9721568	0.9
Protein:A0A075B6G3	-observed_in->	PMID:17899313	0.7
Protein:P11532	-observed_in->	PMID:17899313	0.7
Protein:A0A075B6G3	-observed_in->	PMID:17888407	0.85
Protein:P11532	-observed_in->	PMID:17888407	0.85
Protein:A0A075B6G3	-observed_in->	PMID:22209498	0.94
Protein:P11532	-observed_in->	PMID:22209498	0.94
Protein:A0A075B6G3	-observed_in->	PMID:30057996	0.85
Protein:P11532	-observed_in->	PMID:30057996	0.85
Protein:A0A075B6G3	-observed_in->	PMID:27093116	0.7
Protein:P11532	-observed_in->	PMID:27093116	0.7
Protein:A0A075B6G3	-observed_in->	PMID:27105608	0.7
Protein:P11532	-observed_in->	PMID:27105608	0.7
Protein:A0A075B6G3	-observed_in->	PMID:28821969	0.7
Protein:P11532	-observed_in->	PMID:28821969	0.7
Protein:A0A075B6G3	-observed_in->	PMID:27759885	0.85
Protein:P11532	-observed_in->	PMID:27759885	0.85
Protein:A0A075B6G3	-observed_in->	PMID:9505924	0.85
Protein:P11532	-observed_in->	PMID:9505924	0.85
Protein:A0A075B6G3	-observed_in->	PMID:29419852	0.9
Protein:P11532	-observed_in->	PMID:29419852	0.9
Protein:A0A075B6G3	-observed_in->	PMID:19036461	0.7
Protein:P11532	-observed_in->	PMID:19036461	0.7
Protein:A0A075B6G3	-observed_in->	PMID:19029487	0.85
Protein:P11532	-observed_in->	PMID:19029487	0.85
Protein:A0A075B6G3	-observed_in->	PMID:24645914	0.7
Protein:P11532	-observed_in->	PMID:24645914	0.7
Protein:A0A075B6G3	-observed_in->	PMID:20519171	0.85
Protein:P11532	-observed_in->	PMID:20519171	0.85
Protein:A0A075B6G3	-observed_in->	PMID:16228910	0.85
Protein:P11532	-observed_in->	PMID:16228910	0.85
Protein:A0A075B6G3	-observed_in->	PMID:16236395	0.7
Protein:P11532	-observed_in->	PMID:16236395	0.7
Protein:A0A075B6G3	-observed_in->	PMID:12922020	0.7
Protein:P11532	-observed_in->	PMID:12922020	0.7
Protein:A0A075B6G3	-observed_in->	PMID:18474859	0.94
Protein:P11532	-observed_in->	PMID:18474859	0.94
Protein:A0A075B6G3	-observed_in->	PMID:17715288	0.94
Protein:P11532	-observed_in->	PMID:17715288	0.94
Protein:A0A075B6G3	-observed_in->	PMID:17689734	0.85
Protein:P11532	-observed_in->	PMID:17689734	0.85
Protein:A0A075B6G3	-observed_in->	PMID:17607357	0.7
Protein:P11532	-observed_in->	PMID:17607357	0.7
Protein:A0A075B6G3	-observed_in->	PMID:33003980	0.7
Protein:P11532	-observed_in->	PMID:33003980	0.7
Protein:A0A075B6G3	-observed_in->	PMID:32762558	0.9
Protein:P11532	-observed_in->	PMID:32762558	0.9
Protein:A0A075B6G3	-observed_in->	PMID:23536447	0.7
Protein:P11532	-observed_in->	PMID:23536447	0.7
Protein:A0A075B6G3	-observed_in->	PMID:16987891	0.7
Protein:P11532	-observed_in->	PMID:16987891	0.7
Protein:A0A075B6G3	-observed_in->	PMID:23713012	0.925
Protein:P11532	-observed_in->	PMID:23713012	0.925
Protein:A0A075B6G3	-observed_in->	PMID:15385445	0.9769230769230768
Protein:P11532	-observed_in->	PMID:15385445	0.9769230769230768
Protein:A0A075B6G3	-observed_in->	PMID:1612140	0.9
Protein:P11532	-observed_in->	PMID:1612140	0.9
Protein:A0A075B6G3	-observed_in->	PMID:24419258	0.94
Protein:P11532	-observed_in->	PMID:24419258	0.94
Protein:A0A075B6G3	-observed_in->	PMID:20486769	0.9
Protein:P11532	-observed_in->	PMID:20486769	0.9
Protein:A0A075B6G3	-observed_in->	PMID:22547149	0.7
Protein:P11532	-observed_in->	PMID:22547149	0.7
Protein:A0A075B6G3	-observed_in->	PMID:22549471	0.7
Protein:P11532	-observed_in->	PMID:22549471	0.7
Protein:A0A075B6G3	-observed_in->	PMID:21768542	0.7
Protein:P11532	-observed_in->	PMID:21768542	0.7
Protein:A0A075B6G3	-observed_in->	PMID:20019446	0.85
Protein:P11532	-observed_in->	PMID:20019446	0.85
Protein:A0A075B6G3	-observed_in->	PMID:14998622	0.9571428571428572
Protein:P11532	-observed_in->	PMID:14998622	0.9571428571428572
Protein:A0A075B6G3	-observed_in->	PMID:15698839	0.85
Protein:P11532	-observed_in->	PMID:15698839	0.85
Protein:A0A075B6G3	-observed_in->	PMID:12761049	0.7
Protein:P11532	-observed_in->	PMID:12761049	0.7
Protein:A0A075B6G3	-observed_in->	PMID:26011260	0.7
